300 300 
0.452356 -0.174227 0.874654 
0.452356 -0.174227 0.874654 
0.332771 -0.221533 0.916617 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.370458 -0.373892 0.850274 
0.370458 -0.373892 0.850274 
0.370458 -0.373892 0.850274 
0.370458 -0.373892 0.850274 
0.429347 -0.483146 0.763041 
0.429347 -0.483146 0.763041 
0.429347 -0.483146 0.763041 
0.524388 -0.472054 0.708648 
0.524388 -0.472054 0.708648 
0.589431 -0.540284 0.600553 
0.589431 -0.540284 0.600553 
0.685320 -0.476810 0.550444 
0.685320 -0.476810 0.550444 
0.756749 -0.490194 0.432482 
0.756749 -0.490194 0.432482 
0.850206 -0.372414 0.372098 
0.846230 -0.380463 0.373018 
0.846230 -0.380463 0.373018 
0.926183 -0.235135 0.294781 
0.903966 -0.189888 0.383129 
0.903966 -0.189888 0.383129 
0.858079 -0.187227 0.478170 
0.858079 -0.187227 0.478170 
0.790776 -0.202747 0.577552 
0.790776 -0.202747 0.577552 
0.693247 -0.231339 0.682562 
0.693247 -0.231339 0.682562 
0.693247 -0.231339 0.682562 
0.709186 -0.253724 0.657783 
0.643216 -0.368651 0.671096 
0.643216 -0.368651 0.671096 
0.528782 -0.357773 0.769668 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.574701 -0.507338 0.642127 
0.574701 -0.507338 0.642127 
0.574701 -0.507338 0.642127 
0.589833 -0.643750 0.487528 
0.589833 -0.643750 0.487528 
0.589833 -0.643750 0.487528 
0.589833 -0.643750 0.487528 
0.718250 -0.571890 0.396306 
0.739991 -0.593375 0.316734 
0.694133 -0.678554 0.240299 
0.752258 -0.652014 0.094793 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
-0.760994 -0.617401 0.199257 
-0.783623 -0.583636 0.212849 
-0.791371 -0.484710 0.372542 
-0.740799 -0.492663 0.456617 
-0.740799 -0.492663 0.456617 
-0.740799 -0.492663 0.456617 
-0.686238 -0.429919 0.586726 
-0.686238 -0.429919 0.586726 
-0.750574 -0.286331 0.595527 
-0.490241 -0.866645 0.092681 
-0.657036 -0.728001 0.195750 
-0.576655 -0.744699 0.335995 
-0.408973 -0.860359 0.304177 
-0.376325 -0.823042 0.425419 
-0.423061 -0.756490 0.498740 
-0.423061 -0.756490 0.498740 
-0.423061 -0.756490 0.498740 
-0.383609 -0.724365 0.572834 
-0.232550 -0.748067 0.621544 
-0.232550 -0.748067 0.621544 
-0.232550 -0.748067 0.621544 
-0.210337 -0.781030 0.588005 
-0.210337 -0.781030 0.588005 
-0.210337 -0.781030 0.588005 
-0.210337 -0.781030 0.588005 
-0.167158 -0.769277 0.616662 
-0.167158 -0.769277 0.616662 
-0.167158 -0.769277 0.616662 
-0.167158 -0.769277 0.616662 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.311677 -0.706602 0.635272 
-0.378256 -0.719942 0.581899 
-0.378256 -0.719942 0.581899 
-0.562660 -0.685645 0.461850 
-0.562660 -0.685645 0.461850 
-0.562660 -0.685645 0.461850 
-0.682429 -0.691185 0.237813 
-0.701175 -0.696213 0.153756 
-0.701175 -0.696213 0.153756 
-0.558069 -0.796840 0.231528 
-0.558069 -0.796840 0.231528 
-0.558069 -0.796840 0.231528 
-0.484747 -0.755833 0.440155 
-0.382013 -0.842346 0.380157 
-0.382013 -0.842346 0.380157 
-0.382013 -0.842346 0.380157 
-0.241402 -0.857165 0.454965 
-0.241402 -0.857165 0.454965 
-0.254391 -0.789834 0.558076 
-0.254391 -0.789834 0.558076 
-0.200160 -0.745954 0.635208 
-0.076632 -0.757189 0.648686 
-0.076632 -0.757189 0.648686 
-0.076632 -0.757189 0.648686 
-0.076632 -0.757189 0.648686 
-0.028623 -0.841119 0.540092 
0.129641 -0.753326 0.644743 
0.129641 -0.753326 0.644743 
0.129641 -0.753326 0.644743 
0.129641 -0.753326 0.644743 
0.129641 -0.753326 0.644743 
0.129641 -0.753326 0.644743 
0.307863 -0.625778 0.716674 
0.307863 -0.625778 0.716674 
0.418364 -0.561987 0.713542 
0.418364 -0.561987 0.713542 
0.348642 -0.550534 0.758526 
0.348642 -0.550534 0.758526 
0.230355 -0.398059 0.887967 
0.230355 -0.398059 0.887967 
0.328917 -0.379080 0.864935 
0.328917 -0.379080 0.864935 
0.414483 -0.254896 0.873631 
0.262320 -0.160107 0.951606 
0.238266 -0.113381 0.964559 
0.238266 -0.113381 0.964559 
0.238266 -0.113381 0.964559 
0.101534 -0.008545 0.994795 
0.101534 -0.008545 0.994795 
0.101534 -0.008545 0.994795 
0.101534 -0.008545 0.994795 
0.101534 -0.008545 0.994795 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.117814 -0.034299 0.992443 
-0.380231 0.093157 0.920188 
-0.380231 0.093157 0.920188 
-0.380231 0.093157 0.920188 
-0.380231 0.093157 0.920188 
-0.454317 0.047973 0.889548 
-0.524077 -0.073407 0.848502 
-0.524077 -0.073407 0.848502 
-0.524077 -0.073407 0.848502 
-0.524077 -0.073407 0.848502 
-0.603848 -0.107121 0.789869 
-0.603848 -0.107121 0.789869 
-0.705872 -0.244504 0.664803 
-0.587466 -0.349832 0.729727 
-0.587466 -0.349832 0.729727 
-0.446466 -0.381663 0.809321 
-0.609445 -0.419939 0.672479 
-0.609445 -0.419939 0.672479 
-0.491264 -0.475076 0.730043 
-0.491264 -0.475076 0.730043 
-0.310312 -0.598192 0.738833 
-0.310312 -0.598192 0.738833 
-0.310312 -0.598192 0.738833 
-0.310312 -0.598192 0.738833 
-0.310312 -0.598192 0.738833 
-0.310312 -0.598192 0.738833 
-0.220977 -0.504742 0.834509 
-0.143904 -0.503832 0.851730 
-0.143904 -0.503832 0.851730 
-0.143904 -0.503832 0.851730 
-0.143904 -0.503832 0.851730 
-0.033664 -0.650926 0.758394 
-0.033664 -0.650926 0.758394 
0.005098 -0.667484 0.744607 
0.020572 -0.666710 0.745033 
0.020572 -0.666710 0.745033 
0.020572 -0.666710 0.745033 
0.020572 -0.666710 0.745033 
0.094151 -0.533084 0.840807 
0.186629 -0.492590 0.850014 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.390439 -0.464421 0.794903 
0.467389 -0.516599 0.717407 
0.467389 -0.516599 0.717407 
0.467389 -0.516599 0.717407 
0.467389 -0.516599 0.717407 
0.467389 -0.516599 0.717407 
0.665670 -0.461751 0.586234 
0.665670 -0.461751 0.586234 
0.665670 -0.461751 0.586234 
0.665670 -0.461751 0.586234 
0.665670 -0.461751 0.586234 
0.738339 -0.399503 0.543372 
0.738339 -0.399503 0.543372 
0.666450 -0.371823 0.646214 
0.666450 -0.371823 0.646214 
0.732734 -0.242648 0.635785 
0.732734 -0.242648 0.635785 
0.597981 -0.194722 0.777498 
0.597981 -0.194722 0.777498 
0.597981 -0.194722 0.777498 
0.532741 -0.209809 0.819858 
0.532741 -0.209809 0.819858 
0.452356 -0.174227 0.874654 
0.452356 -0.174227 0.874654 
0.452356 -0.174227 0.874654 
0.452356 -0.174227 0.874654 
0.452356 -0.174227 0.874654 
0.332771 -0.221533 0.916617 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.370458 -0.373892 0.850274 
0.370458 -0.373892 0.850274 
0.429347 -0.483146 0.763041 
0.429347 -0.483146 0.763041 
0.524388 -0.472054 0.708648 
0.524388 -0.472054 0.708648 
0.524388 -0.472054 0.708648 
0.589431 -0.540284 0.600553 
0.685320 -0.476810 0.550444 
0.685320 -0.476810 0.550444 
0.685320 -0.476810 0.550444 
0.850206 -0.372414 0.372098 
0.846230 -0.380463 0.373018 
0.846230 -0.380463 0.373018 
0.846230 -0.380463 0.373018 
0.926183 -0.235135 0.294781 
0.903966 -0.189888 0.383129 
0.903966 -0.189888 0.383129 
0.873299 -0.197536 0.445340 
0.858079 -0.187227 0.478170 
0.790776 -0.202747 0.577552 
0.790776 -0.202747 0.577552 
0.757414 -0.222898 0.613711 
0.693247 -0.231339 0.682562 
0.693247 -0.231339 0.682562 
0.602024 -0.260166 0.754904 
0.643216 -0.368651 0.671096 
0.643216 -0.368651 0.671096 
0.528782 -0.357773 0.769668 
0.528782 -0.357773 0.769668 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.574701 -0.507338 0.642127 
0.574701 -0.507338 0.642127 
0.589833 -0.643750 0.487528 
0.589833 -0.643750 0.487528 
0.718250 -0.571890 0.396306 
0.739991 -0.593375 0.316734 
0.739991 -0.593375 0.316734 
0.739991 -0.593375 0.316734 
0.752258 -0.652014 0.094793 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
-0.783623 -0.583636 0.212849 
-0.783623 -0.583636 0.212849 
-0.748081 -0.485120 0.452807 
-0.748081 -0.485120 0.452807 
-0.740799 -0.492663 0.456617 
-0.686238 -0.429919 0.586726 
-0.686238 -0.429919 0.586726 
-0.689507 -0.376172 0.618930 
-0.730649 -0.675203 0.101251 
-0.657036 -0.728001 0.195750 
-0.576655 -0.744699 0.335995 
-0.522818 -0.717492 0.460289 
-0.423061 -0.756490 0.498740 
-0.423061 -0.756490 0.498740 
-0.423061 -0.756490 0.498740 
-0.423061 -0.756490 0.498740 
-0.383609 -0.724365 0.572834 
-0.383609 -0.724365 0.572834 
-0.232550 -0.748067 0.621544 
-0.232550 -0.748067 0.621544 
-0.232550 -0.748067 0.621544 
-0.232550 -0.748067 0.621544 
-0.225293 -0.679242 0.698479 
-0.179916 -0.639176 0.747719 
-0.179916 -0.639176 0.747719 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.470765 -0.681733 0.560018 
-0.378256 -0.719942 0.581899 
-0.378256 -0.719942 0.581899 
-0.562660 -0.685645 0.461850 
-0.562660 -0.685645 0.461850 
-0.651225 -0.711098 0.265037 
-0.701175 -0.696213 0.153756 
-0.701175 -0.696213 0.153756 
-0.558069 -0.796840 0.231528 
-0.626796 -0.703413 0.335167 
-0.626796 -0.703413 0.335167 
-0.626796 -0.703413 0.335167 
-0.484747 -0.755833 0.440155 
-0.484747 -0.755833 0.440155 
-0.474562 -0.717816 0.509442 
-0.254391 -0.789834 0.558076 
-0.254391 -0.789834 0.558076 
-0.254391 -0.789834 0.558076 
-0.254391 -0.789834 0.558076 
-0.200160 -0.745954 0.635208 
-0.200160 -0.745954 0.635208 
-0.076632 -0.757189 0.648686 
-0.076632 -0.757189 0.648686 
-0.076632 -0.757189 0.648686 
-0.001871 -0.706460 0.707750 
0.106461 -0.699689 0.706471 
0.106461 -0.699689 0.706471 
0.106461 -0.699689 0.706471 
0.106461 -0.699689 0.706471 
0.129641 -0.753326 0.644743 
0.307863 -0.625778 0.716674 
0.307863 -0.625778 0.716674 
0.307863 -0.625778 0.716674 
0.418364 -0.561987 0.713542 
0.418364 -0.561987 0.713542 
0.418364 -0.561987 0.713542 
0.418364 -0.561987 0.713542 
0.348642 -0.550534 0.758526 
0.348642 -0.550534 0.758526 
0.348642 -0.550534 0.758526 
0.414483 -0.254896 0.873631 
0.414483 -0.254896 0.873631 
0.414483 -0.254896 0.873631 
0.414483 -0.254896 0.873631 
0.262320 -0.160107 0.951606 
0.262320 -0.160107 0.951606 
0.238266 -0.113381 0.964559 
0.238266 -0.113381 0.964559 
0.101534 -0.008545 0.994795 
0.101534 -0.008545 0.994795 
0.101534 -0.008545 0.994795 
0.037616 -0.058617 0.997572 
0.037616 -0.058617 0.997572 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.104436 -0.024171 0.994238 
-0.290657 -0.051630 0.955433 
-0.290657 -0.051630 0.955433 
-0.380231 0.093157 0.920188 
-0.380231 0.093157 0.920188 
-0.454317 0.047973 0.889548 
-0.524077 -0.073407 0.848502 
-0.524077 -0.073407 0.848502 
-0.524077 -0.073407 0.848502 
-0.524077 -0.073407 0.848502 
-0.603848 -0.107121 0.789869 
-0.603848 -0.107121 0.789869 
-0.705872 -0.244504 0.664803 
-0.705872 -0.244504 0.664803 
-0.705872 -0.244504 0.664803 
-0.587466 -0.349832 0.729727 
-0.609445 -0.419939 0.672479 
-0.609445 -0.419939 0.672479 
-0.609445 -0.419939 0.672479 
-0.491264 -0.475076 0.730043 
-0.491264 -0.475076 0.730043 
-0.491264 -0.475076 0.730043 
-0.310312 -0.598192 0.738833 
-0.310312 -0.598192 0.738833 
-0.310312 -0.598192 0.738833 
-0.220977 -0.504742 0.834509 
-0.220977 -0.504742 0.834509 
-0.220977 -0.504742 0.834509 
-0.143904 -0.503832 0.851730 
-0.143904 -0.503832 0.851730 
-0.143904 -0.503832 0.851730 
-0.143904 -0.503832 0.851730 
-0.143904 -0.503832 0.851730 
-0.143904 -0.503832 0.851730 
0.005098 -0.667484 0.744607 
0.020572 -0.666710 0.745033 
0.094151 -0.533084 0.840807 
0.094151 -0.533084 0.840807 
0.094151 -0.533084 0.840807 
0.094151 -0.533084 0.840807 
0.186629 -0.492590 0.850014 
0.186629 -0.492590 0.850014 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.240642 -0.531341 0.812262 
0.390439 -0.464421 0.794903 
0.390439 -0.464421 0.794903 
0.467389 -0.516599 0.717407 
0.467389 -0.516599 0.717407 
0.467389 -0.516599 0.717407 
0.467389 -0.516599 0.717407 
0.665670 -0.461751 0.586234 
0.665670 -0.461751 0.586234 
0.665670 -0.461751 0.586234 
0.665670 -0.461751 0.586234 
0.738339 -0.399503 0.543372 
0.738339 -0.399503 0.543372 
0.738339 -0.399503 0.543372 
0.666450 -0.371823 0.646214 
0.732734 -0.242648 0.635785 
0.732734 -0.242648 0.635785 
0.732734 -0.242648 0.635785 
0.732734 -0.242648 0.635785 
0.597981 -0.194722 0.777498 
0.597981 -0.194722 0.777498 
0.532741 -0.209809 0.819858 
0.532741 -0.209809 0.819858 
0.532741 -0.209809 0.819858 
0.452356 -0.174227 0.874654 
0.452356 -0.174227 0.874654 
0.452356 -0.174227 0.874654 
0.452356 -0.174227 0.874654 
0.332771 -0.221533 0.916617 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.314610 -0.221004 0.923135 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.353854 -0.282660 0.891566 
0.370458 -0.373892 0.850274 
0.524388 -0.472054 0.708648 
0.524388 -0.472054 0.708648 
0.524388 -0.472054 0.708648 
0.524388 -0.472054 0.708648 
0.685320 -0.476810 0.550444 
0.685320 -0.476810 0.550444 
0.701551 -0.439527 0.560929 
0.846230 -0.380463 0.373018 
0.846230 -0.380463 0.373018 
0.846230 -0.380463 0.373018 
0.846230 -0.380463 0.373018 
0.926183 -0.235135 0.294781 
0.903966 -0.189888 0.383129 
0.903966 -0.189888 0.383129 
0.873299 -0.197536 0.445340 
0.858079 -0.187227 0.478170 
0.790776 -0.202747 0.577552 
0.790776 -0.202747 0.577552 
0.757414 -0.222898 0.613711 
0.693247 -0.231339 0.682562 
0.693247 -0.231339 0.682562 
0.602024 -0.260166 0.754904 
0.602024 -0.260166 0.754904 
0.643216 -0.368651 0.671096 
0.528782 -0.357773 0.769668 
0.528782 -0.357773 0.769668 
0.528782 -0.357773 0.769668 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.579072 -0.453962 0.677196 
0.574701 -0.507338 0.642127 
0.718250 -0.571890 0.396306 
0.718250 -0.571890 0.396306 
0.739991 -0.593375 0.316734 
0.739991 -0.593375 0.316734 
0.817228 -0.515363 0.257952 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
0.000000 0.000000 0.000000 
-0.863286 -0.474686 0.171493 
-0.783623 -0.583636 0.212849 
-0.791371 -0.484710 0.372542 
-0.748081 -0.485120 0.452807 
-0.748081 -0.485120 0.452807 
-0.686238 -0.429919 0.586726 
-0.689507 -0.376172 0.618930 
-0.689507 -0.376172 0.618930 
-0.730649 -0.675203 0.101251 
-0.646305 -0.718185 0.257875 
-0.576655 -0.744699 0.335995 
-0.522818 -0.717492 0.460289 
-0.522818 -0.717492 0.460289 
-0.423061 -0.756490 0.498740 
-0.423061 -0.756490 0.498740 
-0.423061 -0.756490 0.498740 
-0.383609 -0.724365 0.572834 
-0.383609 -0.724365 0.572834 
-0.225293 -0.679242 0.698479 
-0.225293 -0.679242 0.698479 
-0.225293 -0.679242 0.698479 
-0.225293 -0.679242 0.698479 
-0.225293 -0.679242 0.698479 
-0.179916 -0.639176 0.747719 
-0.179916 -0.639176 0.747719 
-0.179916 -0.639176 0.747719 
-0.179916 -0.639176 0.747719 
-0.277839 -0.573050 0.770985 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.171358 -0.678492 0.714342 
-0.311677 -0.706602 0.635272 
-0.470765 -0.681733 0.560018 
-0.378256 -0.719942 0.581899 
-0.562660 -0.685645 0.461850 
-0.562660 -0.685645 0.461850 
-0.651225 -0.711098 0.265037 
-0.701175 -0.696213 0.153756 
-0.701175 -0.696213 0.153756 
-0.794509 -0.564430 0.223998 
-0.693752 -0.632639 0.344204 
-0.626796 -0.703413 0.335167 
-0.626796 -0.703413 0.335167 
-0.484747 -0.755833 0.440155 
-0.474562 -0.717816 0.509442 
-0.474562 -0.717816 0.509442 
-0.474562 -0.717816 0.509442 
-0.254391 -0.789834 0.558076 
-0.254391 -0.789834 0.558076 
-0.200160 -0.745954 0.635208 
-0.200160 -0.745954 0.635208 
-0.200160 -0.745954 0.635208 
-0.200160 -0.745954 0.635208 
-0.076632 -0.757189 0.648686 
-0.076632 -0.757189 0.648686 
-0.001871 -0.706460 0.707750 
-0.001871 -0.706460 0.707750 
0.106461 -0.699689 0.706471 
0.106461 -0.699689 0.706471 
0.106461 -0.699689 0.706471 
0.106461 -0.699689 0.706471 
0.194386 -0.619313 0.760701 
0.307863 -0.625778 0.716674 
0.307863 -0.625778 0.716674 
0.418364 -0.561987 0.713542 
0.418364 -0.561987 0.713542 
0.418364 -0.561987 0.713542 
0.418364 -0.561987 0.713542 
0.418364 -0.561987 0.713542 
0.348642 -0.550534 0.758526 
0.348642 -0.550534 0.758526 
0.527817 -0.348356 0.774634 
0.450926 -0.320555 0.833013 
0.414483 -0.254896 0.873631 
0.414483 -0.254896 0.873631 
0.414483 -0.254896 0.873631 
0.414483 -0.254896 0.873631 
0.262320 -0.160107 0.951606 
0.262320 -0.160107 0.951606 
0.262320 -0.160107 0.951606 
0.238266 -0.113381 0.964559 
0.101534 -0.008545 0.994795 
0.101534 -0.008545 0.994795 
